project_id,sent_to_crc_date,project_size,source,status
1029425,2022-10-06,Small,simulated_future_projects,Future
1029426,2022-05-24,Large,simulated_future_projects,Future
1029427,2022-01-14,Small,simulated_future_projects,Future
1029428,2022-05-23,Small,simulated_future_projects,Future
1029429,2021-12-31,Small,simulated_future_projects,Future
1029430,2022-04-15,Large,simulated_future_projects,Future
1029431,2021-12-28,Small,simulated_future_projects,Future
1029432,2022-01-02,Small,simulated_future_projects,Future
1029433,2026-02-03,Small,simulated_future_projects,Future
1029434,2023-03-02,Small,simulated_future_projects,Future
1029435,2022-04-10,Small,simulated_future_projects,Future
1029436,2023-08-17,Small,simulated_future_projects,Future
1029437,2025-09-20,Small,simulated_future_projects,Future
1029438,2025-05-01,Small,simulated_future_projects,Future
1029439,2022-04-02,Small,simulated_future_projects,Future
1029440,2023-05-13,Small,simulated_future_projects,Future
1029441,2022-01-06,Small,simulated_future_projects,Future
1029442,2022-08-31,Small,simulated_future_projects,Future
1029443,2021-10-05,Small,simulated_future_projects,Future
1029444,2021-11-26,Large,simulated_future_projects,Future
1029445,2022-03-19,Small,simulated_future_projects,Future
1029446,2023-10-13,Small,simulated_future_projects,Future
1029447,2022-11-06,Small,simulated_future_projects,Future
1029448,2024-04-04,Small,simulated_future_projects,Future
1029449,2022-11-15,Large,simulated_future_projects,Future
1029450,2024-09-20,Small,simulated_future_projects,Future
1029451,2025-08-06,Small,simulated_future_projects,Future
1029452,2026-02-27,Small,simulated_future_projects,Future
1029453,2022-09-27,Large,simulated_future_projects,Future
1029454,2022-03-31,Large,simulated_future_projects,Future
1029455,2021-10-20,Small,simulated_future_projects,Future
1029456,2024-07-10,Large,simulated_future_projects,Future
1029457,2023-11-06,Small,simulated_future_projects,Future
1029458,2025-01-29,Small,simulated_future_projects,Future
1029459,2025-05-01,Small,simulated_future_projects,Future
1029460,2022-12-11,Small,simulated_future_projects,Future
1029461,2022-10-20,Small,simulated_future_projects,Future
1029462,2025-10-14,Small,simulated_future_projects,Future
1029463,2022-09-15,Small,simulated_future_projects,Future
1029464,2023-04-28,Large,simulated_future_projects,Future
1029465,2022-05-17,Small,simulated_future_projects,Future
1029466,2022-03-01,Small,simulated_future_projects,Future
1029467,2022-11-26,Small,simulated_future_projects,Future
1029468,2022-12-05,Large,simulated_future_projects,Future
1029469,2021-11-19,Small,simulated_future_projects,Future
1029470,2021-12-05,Small,simulated_future_projects,Future
1029471,2021-11-16,Small,simulated_future_projects,Future
1029472,2022-05-11,Very Large,simulated_future_projects,Future
1029473,2021-09-29,Small,simulated_future_projects,Future
1029474,2022-02-25,Small,simulated_future_projects,Future
1029475,2022-03-02,Small,simulated_future_projects,Future
1029476,2022-03-13,Small,simulated_future_projects,Future
1029477,2024-06-13,Small,simulated_future_projects,Future
1029478,2023-03-10,Small,simulated_future_projects,Future
1029479,2024-04-07,Small,simulated_future_projects,Future
1029480,2021-12-29,Small,simulated_future_projects,Future
1029481,2024-04-10,Small,simulated_future_projects,Future
1029482,2021-12-20,Small,simulated_future_projects,Future
1029483,2023-10-13,Small,simulated_future_projects,Future
1029484,2021-10-14,Small,simulated_future_projects,Future
1029485,2029-11-22,Small,simulated_future_projects,Future
1029486,2022-02-03,Small,simulated_future_projects,Future
1029487,2022-11-20,Small,simulated_future_projects,Future
1029488,2023-01-06,Small,simulated_future_projects,Future
1029489,2023-01-09,Large,simulated_future_projects,Future
1029490,2022-01-30,Small,simulated_future_projects,Future
1029491,2021-10-08,Small,simulated_future_projects,Future
1029492,2022-01-30,Small,simulated_future_projects,Future
1029493,2022-07-29,Small,simulated_future_projects,Future
1029494,2022-06-28,Small,simulated_future_projects,Future
1029495,2021-10-15,Small,simulated_future_projects,Future
1029496,2021-10-10,Small,simulated_future_projects,Future
1029497,2022-04-18,Small,simulated_future_projects,Future
1029498,2023-04-25,Small,simulated_future_projects,Future
1029499,2022-11-13,Small,simulated_future_projects,Future
1029500,2024-08-08,Large,simulated_future_projects,Future
1029501,2023-09-05,Small,simulated_future_projects,Future
1029502,2022-07-31,Small,simulated_future_projects,Future
1029503,2021-12-13,Small,simulated_future_projects,Future
1029504,2021-10-29,Small,simulated_future_projects,Future
1029505,2022-12-12,Small,simulated_future_projects,Future
1029506,2022-03-24,Small,simulated_future_projects,Future
1029507,2022-02-26,Small,simulated_future_projects,Future
1029508,2023-06-16,Large,simulated_future_projects,Future
1029509,2022-01-27,Small,simulated_future_projects,Future
1029510,2024-01-08,Large,simulated_future_projects,Future
1029511,2021-09-29,Small,simulated_future_projects,Future
1029512,2022-01-26,Small,simulated_future_projects,Future
1029513,2023-05-01,Small,simulated_future_projects,Future
1029514,2021-11-24,Small,simulated_future_projects,Future
1029515,2022-03-16,Small,simulated_future_projects,Future
1029516,2023-04-19,Small,simulated_future_projects,Future
1029517,2023-01-17,Small,simulated_future_projects,Future
1029518,2022-10-07,Small,simulated_future_projects,Future
1029519,2023-01-31,Small,simulated_future_projects,Future
1029520,2021-10-16,Small,simulated_future_projects,Future
1029521,2023-10-06,Small,simulated_future_projects,Future
1029522,2022-02-05,Small,simulated_future_projects,Future
1029523,2022-07-10,Small,simulated_future_projects,Future
1029524,2021-10-22,Small,simulated_future_projects,Future
1029525,2021-11-07,Small,simulated_future_projects,Future
1029526,2021-12-03,Small,simulated_future_projects,Future
1029527,2022-04-20,Small,simulated_future_projects,Future
1029528,2022-05-20,Large,simulated_future_projects,Future
1029529,2021-10-21,Small,simulated_future_projects,Future
1029530,2022-06-16,Small,simulated_future_projects,Future
1029531,2022-03-21,Small,simulated_future_projects,Future
1029532,2022-01-04,Small,simulated_future_projects,Future
1029533,2023-01-28,Small,simulated_future_projects,Future
1029534,2026-09-11,Small,simulated_future_projects,Future
1029535,2029-06-03,Very Large,simulated_future_projects,Future
1029536,2021-10-11,Small,simulated_future_projects,Future
1029537,2021-12-07,Small,simulated_future_projects,Future
1029538,2021-11-15,Small,simulated_future_projects,Future
1029539,2022-02-01,Small,simulated_future_projects,Future
1029540,2022-10-06,Small,simulated_future_projects,Future
1029541,2022-02-15,Small,simulated_future_projects,Future
1029542,2022-03-24,Small,simulated_future_projects,Future
1029543,2022-03-08,Small,simulated_future_projects,Future
1029544,2026-01-09,Small,simulated_future_projects,Future
1029545,2022-11-14,Small,simulated_future_projects,Future
1029546,2022-09-10,Small,simulated_future_projects,Future
1029547,2022-06-18,Small,simulated_future_projects,Future
1029548,2023-01-26,Small,simulated_future_projects,Future
1029549,2022-11-22,Small,simulated_future_projects,Future
1029550,2022-07-08,Small,simulated_future_projects,Future
1029551,2021-11-04,Small,simulated_future_projects,Future
1029552,2022-05-28,Small,simulated_future_projects,Future
1029553,2022-05-23,Small,simulated_future_projects,Future
1029554,2023-04-25,Small,simulated_future_projects,Future
1029555,2022-09-22,Large,simulated_future_projects,Future
1029556,2022-09-28,Small,simulated_future_projects,Future
1029557,2022-10-03,Small,simulated_future_projects,Future
1029558,2022-01-08,Small,simulated_future_projects,Future
1029559,2022-01-03,Small,simulated_future_projects,Future
1029560,2023-05-06,Small,simulated_future_projects,Future
1029561,2023-03-30,Small,simulated_future_projects,Future
1029562,2022-01-17,Small,simulated_future_projects,Future
1029563,2022-09-11,Small,simulated_future_projects,Future
1029564,2024-03-04,Small,simulated_future_projects,Future
1029565,2021-10-19,Small,simulated_future_projects,Future
1029566,2022-10-02,Large,simulated_future_projects,Future
1029567,2021-10-09,Small,simulated_future_projects,Future
1029568,2022-08-15,Small,simulated_future_projects,Future
1029569,2022-02-17,Small,simulated_future_projects,Future
1029570,2022-03-16,Small,simulated_future_projects,Future
1029571,2021-11-17,Small,simulated_future_projects,Future
1029572,2022-10-27,Small,simulated_future_projects,Future
1029573,2021-10-09,Very Large,simulated_future_projects,Future
1029574,2024-08-26,Small,simulated_future_projects,Future
1029575,2024-08-16,Small,simulated_future_projects,Future
1029576,2022-01-28,Small,simulated_future_projects,Future
1029577,2022-03-06,Small,simulated_future_projects,Future
1029578,2022-11-13,Small,simulated_future_projects,Future
1029579,2023-03-25,Small,simulated_future_projects,Future
1029580,2022-08-25,Small,simulated_future_projects,Future
1029581,2023-03-14,Large,simulated_future_projects,Future
1029582,2022-04-18,Small,simulated_future_projects,Future
1029583,2023-01-24,Large,simulated_future_projects,Future
1029584,2021-10-11,Large,simulated_future_projects,Future
1029585,2021-10-09,Small,simulated_future_projects,Future
1029586,2025-06-13,Small,simulated_future_projects,Future
1029587,2022-09-21,Small,simulated_future_projects,Future
1029588,2023-03-19,Small,simulated_future_projects,Future
1029589,2022-11-05,Small,simulated_future_projects,Future
1029590,2022-04-15,Large,simulated_future_projects,Future
1029591,2022-01-25,Small,simulated_future_projects,Future
1029592,2023-02-13,Small,simulated_future_projects,Future
1029593,2021-10-31,Small,simulated_future_projects,Future
1029594,2022-08-01,Small,simulated_future_projects,Future
1029595,2022-11-08,Small,simulated_future_projects,Future
1029596,2022-09-19,Small,simulated_future_projects,Future
1029597,2024-06-14,Small,simulated_future_projects,Future
1029598,2022-09-29,Small,simulated_future_projects,Future
1029599,2023-09-28,Small,simulated_future_projects,Future
1029600,2022-04-08,Small,simulated_future_projects,Future
1029601,2030-10-04,Small,simulated_future_projects,Future
1029602,2022-01-23,Small,simulated_future_projects,Future
1029603,2021-10-25,Small,simulated_future_projects,Future
1029604,2021-10-30,Small,simulated_future_projects,Future
1029605,2021-11-01,Large,simulated_future_projects,Future
1029606,2022-09-24,Small,simulated_future_projects,Future
1029607,2022-07-18,Small,simulated_future_projects,Future
1029608,2022-04-03,Small,simulated_future_projects,Future
1029609,2024-03-27,Small,simulated_future_projects,Future
1029610,2022-04-16,Small,simulated_future_projects,Future
1029611,2024-11-09,Small,simulated_future_projects,Future
1029612,2023-09-03,Small,simulated_future_projects,Future
1029613,2023-02-10,Very Large,simulated_future_projects,Future
1029614,2026-01-25,Small,simulated_future_projects,Future
1029615,2021-10-20,Large,simulated_future_projects,Future
1029616,2021-10-16,Small,simulated_future_projects,Future
1029617,2024-09-01,Small,simulated_future_projects,Future
1029618,2022-03-15,Large,simulated_future_projects,Future
1029619,2023-07-08,Small,simulated_future_projects,Future
1029620,2022-02-20,Small,simulated_future_projects,Future
1029621,2021-10-03,Large,simulated_future_projects,Future
1029622,2024-05-28,Small,simulated_future_projects,Future
1029623,2023-11-01,Small,simulated_future_projects,Future
1029624,2023-09-13,Small,simulated_future_projects,Future
1029625,2024-03-21,Small,simulated_future_projects,Future
1029626,2023-06-16,Small,simulated_future_projects,Future
1029627,2021-11-11,Small,simulated_future_projects,Future
1029628,2023-07-25,Small,simulated_future_projects,Future
1029629,2021-12-28,Small,simulated_future_projects,Future
1029630,2021-10-17,Small,simulated_future_projects,Future
1029631,2022-10-10,Small,simulated_future_projects,Future
1029632,2021-10-08,Small,simulated_future_projects,Future
1029633,2022-03-01,Large,simulated_future_projects,Future
1029634,2024-07-11,Small,simulated_future_projects,Future
1029635,2023-08-19,Small,simulated_future_projects,Future
1029636,2021-10-08,Small,simulated_future_projects,Future
1029637,2021-11-26,Small,simulated_future_projects,Future
1029638,2022-05-31,Small,simulated_future_projects,Future
1029639,2025-03-27,Small,simulated_future_projects,Future
1029640,2023-05-02,Small,simulated_future_projects,Future
1029641,2022-07-28,Small,simulated_future_projects,Future
1029642,2021-12-18,Small,simulated_future_projects,Future
1029643,2022-05-28,Small,simulated_future_projects,Future
1029644,2025-01-04,Small,simulated_future_projects,Future
1029645,2022-06-26,Small,simulated_future_projects,Future
1029646,2022-11-24,Small,simulated_future_projects,Future
1029647,2022-12-16,Small,simulated_future_projects,Future
1029648,2022-07-04,Small,simulated_future_projects,Future
1029649,2025-07-28,Small,simulated_future_projects,Future
1029650,2023-11-18,Small,simulated_future_projects,Future
1029651,2021-11-09,Small,simulated_future_projects,Future
1029652,2022-10-02,Small,simulated_future_projects,Future
1029653,2021-10-31,Small,simulated_future_projects,Future
1029654,2024-06-26,Small,simulated_future_projects,Future
1029655,2022-02-11,Small,simulated_future_projects,Future
1029656,2022-02-17,Small,simulated_future_projects,Future
1029657,2023-10-23,Small,simulated_future_projects,Future
1029658,2022-04-20,Small,simulated_future_projects,Future
1029659,2026-12-05,Small,simulated_future_projects,Future
1029660,2021-11-16,Small,simulated_future_projects,Future
1029661,2022-01-23,Small,simulated_future_projects,Future
1029662,2023-11-25,Small,simulated_future_projects,Future
1029663,2028-04-12,Small,simulated_future_projects,Future
